Total_outages,Day_length_hr,Avg_Temp_F,Avg_humidity_percent,Max_windspeed_mph,Avg_windspeed_mph,Max_windgust_mph,Precipitation_in
0,14.083333,48,81,18,11,36,0.35
1,14.133333,50,74,26,12,17,0.49
1,14.183333,50,70,14,5,20,0
1,14.233333,51,61,14,8,25,0.13
1,14.283333,48,80,22,13,16,0.27
1,14.35,51,64,13,6,20,0
4,14.4,63,45,15,5,20,0
2,14.45,66,42,17,9,18,0
2,14.5,69,44,13,7,23,0
1,14.55,58,59,18,11,29,0
4,14.6,54,78,22,8,25,1.31
1,14.65,53,85,20,9,22,0.63
1,14.683333,55,80,16,9,16,0.2
1,14.733333,55,70,13,6,16,0
4,14.783333,55,66,13,4,26,0
1,14.833333,53,80,20,8,29,0.54
1,14.883333,51,80,22,13,18,0.08
1,14.933333,53,74,9,5,26,0.02
2,14.966667,57,68,26,4,15,0
1,15.016667,63,57,12,6,18,0
0,15.066667,68,50,15,9,26,0
1,15.1,69,53,15,7,24,0
2,15.15,68,55,20,7,22,0
0,15.183333,61,66,16,9,20,0
0,15.233333,61,64,14,7,33,0
2,15.266667,60,69,25,7,16,0
2,15.3,60,63,14,5,15,0
1,15.35,61,66,13,6,12,0
0,15.383333,60,68,9,4,18,0
2,15.416667,65,68,15,6,29,0
5,15.45,62,80,18,9,15,0.15
0,15.483333,59,68,12,5,24,0
0,15.516667,55,79,10,3,25,0.22
0,15.55,59,71,21,10,18,0
0,15.583333,59,55,13,6,22,0
2,15.616667,58,64,17,8,24,0
1,15.65,59,62,18,10,23,0
2,15.683333,59,59,20,10,16,0
3,15.7,62,56,12,5,15,0
2,15.733333,62,67,10,5,16,0
0,15.75,63,73,13,5,16,0
1,15.783333,59,73,14,7,16,0
1,15.8,59,73,12,6,20,0
1,15.816667,61,62,10,5,24,0
2,15.85,64,52,21,7,20,0
1,15.866667,66,61,15,7,15,0
1,15.883333,64,71,13,5,20,0
3,15.9,63,65,16,8,18,0
5,15.916667,61,68,15,6,16,0
0,15.933333,64,59,14,6,31,0
5,15.933333,63,69,23,9,31,0.07
3,15.95,56,77,22,11,22,0.25
3,15.966667,59,77,17,7,25,0
3,15.966667,58,73,22,8,16,0.02
5,15.966667,56,68,13,5,16,0.14
3,15.983333,57,75,12,7,18,0.05
4,15.983333,59,66,12,6,25,0
2,15.983333,66,64,18,8,23,0.03
1,15.983333,59,65,17,8,20,0.01
5,15.983333,62,49,15,8,16,0
6,15.983333,65,50,13,6,18,0
7,15.983333,67,62,14,6,21,0
2,15.983333,67,70,13,6,17,0
6,15.983333,68,65,14,5,22,0
5,15.966667,64,71,17,9,30,0
2,15.966667,64,76,22,10,22,0.07
3,15.95,62,82,17,10,21,0.09
4,15.933333,62,71,16,7,22,0
5,15.933333,67,63,15,10,18,0
9,15.916667,77,48,15,8,21,0
6,15.9,70,57,16,8,16,0
3,15.883333,64,66,12,7,91,0
4,15.866667,66,61,31,8,18,0
6,15.85,66,61,14,5,21,0
4,15.833333,72,60,17,7,33,0
2,15.8,73,68,15,9,21,0
1,15.783333,73,61,16,8,25,0
4,15.766667,69,69,15,5,32,0
2,15.733333,70,61,29,6,66,0
2,15.716667,74,56,15,6,14,0
5,15.683333,76,55,12,5,21,0
4,15.65,72,59,17,6,11,0
3,15.633333,71,64,10,7,24,0
1,15.6,73,66,15,5,21,0
5,15.566667,73,58,13,5,26,0
1,15.533333,69,64,18,8,18,0
2,15.5,64,68,14,6,36,0
2,15.466667,69,77,28,12,26,0
4,15.433333,63,68,20,6,15,0
1,15.4,66,59,12,5,36,0
3,15.35,63,77,9,2,25,0.01
6,15.316667,61,86,14,7,25,0.76
4,15.283333,62,76,20,10,17,0
3,15.233333,64,66,13,6,39,0
4,15.2,68,60,16,8,18,0
3,15.166667,71,54,15,9,22,0
2,15.116667,73,36,15,8,21,0
1,15.066667,73,54,17,6,23,0
2,15.033333,72,63,17,8,28,0
7,14.983333,76,40,15,9,32,0
5,14.95,72,54,28,7,9,0
11,14.9,73,61,10,4,16,0.02
2,14.85,74,60,12,6,15,0
3,14.8,76,54,13,6,16,0
1,14.766667,67,67,13,6,12,0
3,14.716667,69,68,10,5,14,0
4,14.666667,67,66,9,5,22,0
0,14.616667,67,61,17,7,21,0
1,14.566667,71,47,16,9,21,0
3,14.516667,72,52,14,8,22,0
7,14.466667,80,53,18,6,33,0.02
2,14.416667,72,70,18,7,9,0.5
5,14.366667,67,80,8,6,9,0.85
0,14.316667,67,78,5,1,16,0
1,14.266667,69,77,9,3,17,0.04
0,14.216667,69,72,15,5,39,0
0,14.166667,71,68,13,6,9,0
2,14.116667,73,64,15,7,20,0
1,14.066667,71,70,16,5,17,0
1,14,64,67,13,8,15,0
2,13.95,61,72,10,4,21,0
0,13.9,66,62,16,7,16,0
0,13.85,70,61,12,4,15,0
1,13.8,67,71,10,5,21,0
0,13.733333,71,56,15,4,9,0
1,13.683333,74,54,10,4,22,0
2,13.633333,73,56,12,4,16,0
1,13.583333,66,75,12,5,20,0
1,13.516667,66,73,16,8,15,0
1,13.466667,62,86,13,5,14,0.33
2,13.416667,64,90,10,4,15,0.05
0,13.366667,65,68,12,6,29,0
4,13.3,63,75,23,10,21,0.12
0,13.25,62,66,15,6,18,0
0,13.2,64,68,14,7,26,0
0,13.133333,70,60,22,15,14,0
2,13.083333,75,49,12,6,14,0
2,13.016667,70,57,12,5,17,0
1,12.966667,63,77,13,6,15,0
2,12.916667,64,67,10,5,24,0
3,12.85,63,58,20,9,25,0
0,12.8,66,35,21,12,24,0
1,12.75,66,35,20,13,21,0
0,12.683333,67,44,18,9,14,0
0,12.633333,70,52,13,4,12,0
2,12.566667,71,51,9,3,18,0
2,12.516667,65,70,15,6,21,0
1,12.466667,66,71,17,5,29,0.02
1,12.4,63,81,15,7,16,0.01
1,12.35,68,69,13,6,22,0
1,12.283333,67,69,18,10,20,0
0,12.233333,67,69,16,7,16,0
2,12.183333,66,74,12,5,16,0.01
1,12.116667,62,83,13,6,18,0.72
5,12.066667,62,85,16,6,26,0.8
2,12,65,72,20,6,24,0.17
1,11.95,63,78,16,7,17,0.35
1,11.9,61,71,14,7,12,0
1,11.833333,60,78,9,5,17,0
1,11.783333,57,89,14,8,18,0.03
2,11.716667,61,69,12,6,15,0
1,11.666667,59,76,12,5,16,0
0,11.616667,59,60,12,5,9,0
0,11.55,60,69,8,2,9,0
0,11.5,63,73,8,3,12,0
0,11.433333,64,79,9,3,17,0
1,11.383333,67,79,14,6,12,0
0,11.333333,62,89,9,2,14,0
1,11.266667,62,84,9,4,10,0
1,11.216667,58,89,9,2,21,0
1,11.15,58,84,16,9,29,0.01
2,11.1,59,80,25,8,14,0.29
1,11.05,59,77,10,5,26,0
0,10.983333,60,72,18,7,16,0.3
1,10.933333,58,81,13,5,28,0.28
2,10.883333,57,82,23,11,23,0.34
0,10.816667,61,57,17,7,21,0
1,10.766667,58,65,17,7,23,0.13
1,10.716667,62,89,12,4,24,0.59
1,10.65,64,75,20,7,40,0
1,10.6,58,85,15,7,23,0.46
1,10.55,57,72,18,11,28,0.04
0,10.5,57,78,18,11,32,1.26
0,10.433333,53,83,23,10,30,0.37
0,10.383333,53,80,14,7,49,0.16
41,10.333333,55,81,37,12,28,0.24
11,10.283333,51,82,22,11,29,0.06
2,10.233333,52,73,17,5,23,0.03
4,10.166667,54,82,17,9,22,0.5
0,10.116667,58,79,17,7,21,0.02
2,10.066667,56,80,16,7,38,1
2,10.016667,51,89,21,5,32,0.67
0,9.966667,49,86,31,3,16,0
1,9.916667,51,83,13,7,25,0.07
2,9.866667,55,90,20,11,29,0.43
0,9.816667,55,85,21,7,13,0.16
2,9.766667,55,84,10,5,43,0.19
6,9.716667,57,85,33,15,17,0.16
0,9.666667,52,75,10,5,9,0
0,9.616667,47,86,7,2,23,0
1,9.566667,51,87,18,7,18,0.2
1,9.516667,47,76,15,9,43,0
5,9.483333,40,55,31,17,39,0
1,9.433333,38,21,29,17,31,0
0,9.383333,39,25,21,11,20,0
1,9.35,37,43,17,10,33,0
1,9.3,38,43,30,9,21,0
0,9.25,39,48,17,9,31,0
0,9.216667,40,53,18,4,12,0
0,9.166667,38,80,10,2,13,0
2,9.133333,44,63,10,4,15,0
1,9.083333,47,85,12,5,36,0.14
0,9.05,50,84,28,11,37,0.6
2,9.016667,47,80,28,11,38,0.02
2,8.983333,49,77,25,11,31,0.47
2,8.933333,47,79,24,8,33,0.05
2,8.9,53,91,25,10,26,0.72
2,8.866667,57,87,20,9,37,0.01
1,8.833333,56,75,28,15,32,0.13
0,8.8,47,87,23,13,39,1.35
14,8.783333,32,71,31,12,9,0.14
4,8.75,30,68,16,10,13,0
3,8.716667,33,63,10,5,28,0
2,8.683333,34,74,23,13,29,0
1,8.666667,41,56,28,8,13,0
2,8.633333,43,81,10,2,24,0.03
1,8.616667,50,66,18,7,21,0.12
3,8.583333,50,87,16,8,24,0.29
0,8.566667,51,70,20,6,21,0
0,8.55,53,65,17,9,30,0.36
1,8.533333,56,81,23,11,46,0.39
2,8.516667,58,67,35,15,49,0.51
20,8.5,53,74,36,14,35,0.27
6,8.483333,49,80,26,8,9,0
2,8.466667,45,87,8,2,30,0
0,8.466667,45,66,22,8,29,0
0,8.45,49,40,22,13,22,0
0,8.45,49,53,15,9,15,0
0,8.433333,46,71,12,4,22,0.11
0,8.433333,47,82,15,7,22,0.51
0,8.433333,49,77,18,10,46,0.12
3,8.416667,50,88,28,12,33,0.77
0,8.416667,53,79,24,12,17,0
1,8.416667,47,79,13,3,28,0
1,8.433333,48,82,23,9,13,0.81
0,8.433333,42,82,9,4,12,0.21
0,8.433333,42,85,10,5,12,0
0,8.433333,39,90,10,3,36,0
1,8.45,45,86,25,11,16,0.13
0,8.466667,41,87,13,4,23,0.16
2,8.466667,38,68,17,10,17,0
1,8.483333,33,45,14,8,33,0
1,8.5,33,63,24,7,12,0
0,8.516667,34,66,9,3,29,0
2,8.533333,37,83,21,5,12,0.06
0,8.55,38,93,8,4,31,0
0,8.566667,45,93,25,10,32,0.4
0,8.583333,52,90,26,14,12,0.32
0,8.616667,49,86,10,3,12,0
0,8.633333,44,93,10,4,15,0
1,8.65,41,88,13,6,9,0
1,8.683333,44,83,7,1,9,0.01
1,8.716667,45,90,7,1,12,0.23
1,8.733333,47,91,8,3,12,0.06
2,8.766667,46,81,9,4,15,0
1,8.8,43,83,13,6,24,0
1,8.833333,38,77,13,6,25,0
1,8.866667,40,72,20,7,29,0.38
0,8.9,48,76,21,10,30,0
0,8.933333,47,78,23,6,59,1.03
20,8.966667,51,80,40,15,18,0.84
1,9.016667,47,83,15,6,16,0.02
1,9.05,44,83,14,7,12,0
3,9.083333,38,86,9,3,12,0
3,9.133333,46,85,10,3,26,0.03
0,9.166667,51,91,17,6,21,0.23
1,9.216667,55,90,16,7,15,0.02
1,9.25,54,82,9,3,16,0
1,9.3,52,80,14,5,17,0
0,9.333333,50,88,12,5,13,0.03
1,9.383333,48,82,10,4,14,0
1,9.433333,46,77,12,6,9,0
0,9.483333,41,88,8,2,15,0
0,9.516667,42,92,12,4,20,0
0,9.566667,45,91,16,6,43,0.06
1,9.616667,47,85,32,9,13,0.29
1,9.666667,46,85,10,4,17,0.05
3,9.716667,46,88,15,4,21,0.33
1,9.766667,52,88,16,10,31,1.03
1,9.816667,54,82,21,10,32,0.68
0,9.866667,52,82,24,10,28,0.93
0,9.916667,53,75,23,9,20,0.14
1,9.966667,52,83,15,6,24,0.24
1,10.016667,51,80,17,9,14,0.01
0,10.066667,49,89,9,2,12,0
1,10.133333,56,75,9,5,18,0.04
1,10.183333,52,82,15,4,15,0
2,10.233333,51,78,13,6,24,0.01
2,10.283333,47,78,17,11,30,0
2,10.333333,51,68,23,15,20,0
1,10.4,51,54,17,9,15,0
0,10.45,47,75,12,6,16,0
0,10.5,49,90,14,5,15,0.18
0,10.566667,49,82,14,2,23,0.03
1,10.616667,48,73,17,10,18,0
0,10.666667,46,46,16,9,12,0
0,10.733333,44,57,12,3,14,0
0,10.783333,44,66,10,3,12,0
0,10.833333,47,85,9,2,15,0.16
0,10.9,50,85,10,3,22,0.37
0,10.95,47,80,18,9,24,0.72
0,11,46,54,20,11,17,0
0,11.066667,43,57,15,5,24,0
0,11.116667,46,59,20,11,16,0
1,11.183333,42,54,13,5,13,0
0,11.233333,43,48,9,4,12,0
2,11.3,47,50,8,3,9,0
0,11.35,49,61,8,3,17,0
1,11.4,51,68,14,6,12,0
1,11.466667,51,68,9,4,14,0
1,11.516667,49,75,12,4,18,0
0,11.583333,49,81,14,6,16,0.03
1,11.633333,53,82,13,7,22,0.1
0,11.7,57,71,17,7,17,0
3,11.75,55,69,13,5,26,0.08
2,11.816667,53,89,21,8,39,0.67
2,11.866667,47,91,31,9,26,2.2
1,11.933333,50,79,15,7,18,0.04
0,11.983333,48,75,15,6,15,0.03
0,12.033333,53,68,10,6,12,0
0,12.1,54,70,10,4,14,0
0,12.15,53,77,10,4,32,0.16
0,12.216667,52,75,23,10,18,0.15
0,12.266667,48,82,15,5,26,0.04
2,12.333333,47,84,20,6,23,0.32
1,12.383333,49,76,20,9,23,0.3
1,12.45,52,85,17,10,15,0.2
1,12.5,60,73,13,5,30,0
1,12.566667,57,75,22,9,33,0.04
1,12.616667,55,75,24,13,20,0
1,12.666667,54,68,14,7,17,0
1,12.733333,58,69,13,7,36,0.07
8,12.783333,49,67,25,9,23,0.04
0,12.85,49,73,20,7,15,0.2
0,12.9,49,69,10,5,25,0
0,12.966667,47,71,20,8,15,0.06
0,13.016667,47,59,12,4,40,0
1,13.066667,50,54,21,5,17,0
1,13.133333,51,61,14,8,21,0.04
2,13.183333,51,69,16,9,21,0.02
2,13.25,53,65,16,4,20,0
2,13.3,53,64,17,5,33,0
0,13.35,52,69,23,10,33,0.43
2,13.416667,48,71,25,15,21,0
0,13.466667,49,64,16,8,24,0
1,13.516667,46,75,21,8,20,0.55
3,13.583333,45,71,16,7,15,0.13
4,13.633333,48,63,12,5,18,0
1,13.683333,52,59,15,7,25,0
0,13.75,55,52,21,8,20,0
1,13.8,57,56,16,9,18,0
0,13.85,59,58,15,8,20,0
1,13.9,60,54,16,6,26,0
0,13.966667,54,72,21,8,15,0.22
1,14.016667,51,60,13,5,26,0
2,14.066667,49,67,17,9,28,0.12
0,14.116667,49,72,22,11,18,0.13
0,14.166667,49,65,14,7,18,0.05
1,14.233333,50,66,13,6,15,0
2,14.283333,64,65,13,5,26,0.01
0,14.333333,54,77,20,10,23,0.07
0,14.383333,53,66,18,11,23,0
0,14.433333,55,63,12,5,22,0
0,14.483333,57,67,17,8,20,0
1,14.533333,56,59,16,8,15,0
0,14.583333,58,51,12,6,32,0
1,14.633333,54,69,23,12,30,0
1,14.683333,52,72,21,11,24,0.24
1,14.733333,54,67,18,6,22,0
0,14.766667,56,61,16,7,20,0
3,14.816667,61,56,16,7,14,0
3,14.866667,65,46,12,6,16,0
0,14.916667,60,63,14,6,13,0
0,14.966667,54,81,10,6,20,0
1,15,56,82,15,7,17,0.17
0,15.05,52,85,14,6,13,0.16
3,15.083333,57,74,10,5,17,0.01
1,15.133333,59,74,14,6,17,0
1,15.183333,56,78,13,7,14,0
0,15.216667,59,73,10,5,17,0
6,15.25,66,60,14,7,13,0
1,15.3,62,75,9,6,15,0
0,15.333333,63,75,10,4,18,0
4,15.366667,66,67,14,5,32,0
1,15.416667,58,79,14,8,13,0
1,15.45,57,78,9,6,14,0
0,15.483333,58,77,12,6,16,0
0,15.516667,56,77,13,6,16,0
1,15.55,62,68,13,5,15,0
3,15.583333,65,68,12,4,15,0
2,15.616667,68,65,13,5,14,0
1,15.633333,67,64,12,6,17,0
1,15.666667,62,62,13,6,17,0
0,15.7,65,66,14,5,22,0
1,15.716667,57,78,16,8,26,0.18
3,15.75,60,73,20,11,16,0.02
0,15.766667,61,71,14,7,20,0
0,15.8,63,57,15,9,28,0
1,15.816667,68,52,22,10,22,0
1,15.833333,71,51,16,6,21,0
3,15.85,74,49,15,7,22,0
2,15.883333,73,47,16,8,17,0
2,15.9,71,39,15,6,16,0
2,15.9,65,61,13,7,26,0
3,15.916667,64,61,21,8,20,0
5,15.933333,61,56,16,5,16,0
4,15.95,62,59,12,6,18,0
3,15.95,68,50,15,8,17,0
3,15.966667,74,39,14,8,17,0
7,15.966667,63,57,13,7,16,0
3,15.983333,65,57,14,7,21,0
5,15.983333,67,53,16,7,20,0
6,15.983333,66,64,16,7,25,0.02
4,15.983333,66,45,21,10,18,0
1,15.983333,68,48,15,8,16,0
6,15.983333,66,60,13,5,18,0
2,15.983333,66,52,15,5,14,0
2,15.983333,70,53,12,6,20,0
7,15.983333,74,57,13,7,22,0
5,15.966667,77,57,17,10,23,0
3,15.966667,78,48,17,9,22,0
4,15.95,74,55,18,5,15,0.01
9,15.95,74,64,12,6,24,0
11,15.933333,73,63,21,8,20,0
3,15.916667,77,52,15,10,23,0
7,15.9,79,50,16,8,15,0
5,15.883333,78,48,13,6,18,0
3,15.866667,76,48,15,6,17,0
3,15.85,77,44,13,5,21,0
9,15.833333,73,54,15,7,17,0
4,15.816667,69,64,12,5,16,0
3,15.783333,72,59,13,4,20,0
5,15.766667,71,66,14,8,18,0
3,15.75,66,68,14,8,16,0
2,15.716667,67,66,14,7,16,0
5,15.683333,71,62,12,5,28,0
4,15.666667,70,68,16,7,18,0
0,15.633333,72,50,14,7,18,0
2,15.6,69,54,16,7,17,0
1,15.566667,69,57,13,6,23,0
2,15.533333,70,55,18,7,22,0
3,15.5,78,43,15,8,22,0
2,15.466667,79,51,16,7,25,0
3,15.433333,71,63,17,9,17,0
3,15.4,67,63,14,5,18,0
0,15.366667,66,59,13,6,16,0
2,15.333333,69,58,13,4,24,0
2,15.283333,65,70,17,9,17,0.01
8,15.25,64,68,13,5,20,0
1,15.216667,65,67,15,6,15,0.08
2,15.166667,64,66,12,4,20,0
1,15.133333,70,53,15,8,20,0
1,15.083333,74,52,16,9,20,0
1,15.05,79,42,15,8,15,0
4,15,79,37,13,6,18,0
3,14.95,76,41,15,7,20,0
1,14.916667,74,47,16,4,15,0
3,14.866667,73,56,10,5,17,0
1,14.816667,69,61,13,6,23,0
2,14.766667,64,67,20,8,20,0
0,14.733333,68,56,15,6,18,0
2,14.683333,72,50,15,8,21,0
2,14.633333,69,70,16,8,28,0
0,14.583333,71,60,9,5,16,0
2,14.533333,73,52,12,5,23,0
3,14.483333,74,51,20,10,22,0
9,14.433333,73,59,17,6,15,0.3
3,14.383333,72,68,9,5,28,0
17,14.333333,62,83,21,12,20,1.2
2,14.283333,64,70,15,8,21,0
3,14.233333,68,59,16,8,21,0
1,14.183333,69,57,17,7,18,0
3,14.133333,73,61,14,7,15,0
5,14.066667,75,56,12,5,18,0
1,14.016667,66,70,15,9,16,0.08
0,13.966667,65,61,13,6,17,0
2,13.916667,67,54,14,6,18,0
3,13.866667,70,55,15,4,15,0
1,13.8,65,59,12,5,17,0
0,13.75,66,53,14,8,15,0
1,13.7,70,48,13,4,14,0
2,13.65,72,50,10,5,23,0
0,13.6,67,61,18,6,46,0.02
40,13.533333,64,72,35,13,25,1.28
10,13.483333,62,76,20,11,30,0.4
4,13.433333,64,69,25,13,25,0
2,13.366667,62,83,20,11,23,0.23
5,13.316667,60,71,17,9,18,0
1,13.266667,58,72,15,7,15,0
0,13.2,58,75,12,7,31,0
0,13.15,59,71,16,8,14,0.01
1,13.1,57,83,12,5,13,0.21
1,13.033333,63,72,9,3,16,0.01
2,12.983333,65,76,13,5,16,0
1,12.933333,67,67,14,7,16,0
0,12.866667,68,74,13,8,17,0
0,12.816667,70,67,13,7,16,0
1,12.75,69,63,13,5,21,0
2,12.7,62,66,16,7,20,0.02
0,12.65,57,64,15,8,16,0
0,12.583333,57,66,13,6,22,0
0,12.533333,59,64,10,4,25,0.04
3,12.466667,60,80,21,8,14,0.07
0,12.416667,61,71,10,6,29,0
1,12.366667,64,75,21,10,31,0
2,12.3,64,81,24,15,23,0.16
1,12.25,57,70,14,6,22,0
1,12.183333,56,59,10,4,21,0
1,12.133333,58,63,12,4,20,0
0,12.083333,62,65,16,6,24,0
3,12.016667,58,80,18,6,17,0.08
0,11.966667,58,63,13,6,25,0
0,11.9,55,67,21,9,28,0
2,11.85,60,67,22,11,10,0
1,11.8,60,69,9,4,12,0
2,11.733333,58,80,9,3,16,0
1,11.683333,60,76,10,3,16,0
1,11.616667,55,86,13,6,25,0
1,11.566667,60,61,20,11,21,0
1,11.516667,62,65,15,8,13,0
0,11.45,62,70,10,4,18,0
0,11.4,58,75,15,6,18,0
1,11.333333,59,87,15,5,10,0.39
1,11.283333,61,83,8,3,17,0
0,11.233333,61,87,13,6,45,0.01
4,11.166667,63,86,31,11,16,1.13
1,11.116667,58,73,14,6,18,0
4,11.066667,58,80,14,6,15,0.18
2,11,56,85,13,7,21,0.05
0,10.95,55,80,17,11,22,0
1,10.883333,60,76,17,8,21,0
1,10.833333,58,73,10,3,12,0
1,10.783333,60,80,9,3,10,0.01
3,10.716667,57,94,8,4,17,0.15
0,10.666667,59,83,14,6,13,0.01
1,10.616667,58,80,10,4,13,0
0,10.566667,54,86,9,3,17,0
2,10.5,55,75,14,6,16,0
1,10.45,50,83,14,6,21,0
0,10.4,54,78,17,7,32,0
2,10.35,58,65,23,8,28,0.35
4,10.283333,52,89,20,10,14,0.27
1,10.233333,54,83,12,4,17,0
1,10.183333,55,85,14,6,23,0.13
1,10.133333,57,87,18,11,45,0.07
1,10.083333,58,83,30,15,39,0.76
3,10.033333,57,87,28,16,35,1.3
3,9.983333,51,85,29,13,21,1.03
1,9.933333,49,82,16,6,16,0.01
2,9.883333,46,78,13,3,12,0.03
1,9.833333,44,77,9,5,18,0
1,9.783333,50,85,14,5,15,0.05
0,9.733333,54,81,12,6,28,0
1,9.683333,52,90,20,7,15,0.5
4,9.633333,49,84,13,4,47,0.26
3,9.583333,46,87,22,3,30,0.13
0,9.533333,46,84,23,9,38,0.05
1,9.483333,48,73,25,10,33,0.06
1,9.45,47,76,24,12,39,0.39
3,9.4,53,93,26,15,22,1.32
2,9.35,46,91,20,10,30,1.86
7,9.316667,42,84,24,9,29,0.88
2,9.266667,42,79,23,9,51,0.08
21,9.216667,50,85,37,18,20,1.16
1,9.183333,43,81,14,8,25,0.06
2,9.133333,43,77,23,9,17,0.08
3,9.1,40,79,15,9,21,0
0,9.066667,41,64,17,10,20,0
1,9.016667,43,66,16,7,12,0
1,8.983333,38,85,8,3,39,0.12
4,8.95,41,76,29,10,25,0.28
0,8.916667,39,55,22,13,18,0
1,8.883333,40,69,16,10,16,0
1,8.85,39,69,14,7,13,0
0,8.816667,36,77,12,2,15,0
2,8.783333,32,96,6,2,14,0
0,8.75,34,85,12,4,24,0.02
1,8.716667,45,69,22,8,26,0.48
1,8.7,46,74,22,11,32,0.1
0,8.666667,53,74,26,13,25,0.5
0,8.65,47,79,18,10,23,0.08
1,8.616667,47,73,16,9,33,0.62
0,8.6,50,76,25,13,26,0.44
1,8.583333,50,82,20,8,36,1.08
5,8.55,55,92,25,14,53,2.13
8,8.533333,50,77,39,14,38,0.53
4,8.516667,48,68,30,17,16,0.37
2,8.5,45,80,14,6,44,0.01
4,8.483333,45,89,31,13,37,0.63
5,8.466667,45,80,29,14,13,0.05
3,8.466667,41,76,9,4,20,0
1,8.45,39,88,16,6,15,0.06
0,8.45,40,78,12,5,28,0.14
2,8.433333,42,73,22,13,40,0.86
1,8.433333,44,85,25,11,25,0.73
0,8.433333,42,79,18,9,32,0
1,8.416667,43,81,25,15,24,0.17
2,8.416667,40,85,18,10,36,1.08
1,8.416667,42,76,25,11,35,0.18
0,8.416667,39,86,28,17,30,0.24
2,8.433333,39,84,23,10,14,0.1
1,8.433333,39,93,12,3,18,0.23
0,8.433333,36,76,15,6,17,0
1,8.45,38,73,13,6,10,0.34
1,8.45,38,86,9,3,15,0.06
0,8.466667,39,79,14,6,18,0
3,8.483333,36,66,15,8,20,0
3,8.5,35,57,15,8,13,0
0,8.5,37,56,12,5,29,0
2,8.516667,34,68,22,6,37,0
1,8.55,36,62,24,9,17,0.02
0,8.566667,37,87,14,8,18,0.15
0,8.583333,41,81,16,5,16,0.11
0,8.6,45,78,13,6,9,0
0,8.633333,39,88,9,3,14,0
1,8.65,42,83,10,2,12,0
2,8.683333,40,79,9,3,22,0
1,8.7,45,56,18,8,23,0
1,8.733333,41,72,17,7,29,0.16
0,8.766667,44,79,24,12,25,0.51
0,8.8,48,80,18,7,9,0.75
0,8.833333,42,79,12,7,18,0
1,8.866667,40,87,13,6,22,0.05
1,8.9,47,83,13,9,25,0.4
0,8.933333,46,75,20,8,36,0.33
0,8.966667,48,73,26,8,17,0.06
0,9,45,83,14,5,22,0.49
0,9.033333,45,79,14,6,16,0.27
1,9.083333,49,85,14,8,23,1.15
1,9.116667,50,78,15,9,16,0.26
0,9.15,45,92,14,5,18,0.77
0,9.2,44,77,15,5,14,0
0,9.25,47,70,12,5,21,0
0,9.283333,51,81,15,6,17,0.3
0,9.333333,54,87,15,5,26,0.82
0,9.366667,51,81,21,11,38,0.61
0,9.416667,45,81,29,11,25,0.19
0,9.466667,42,79,20,12,22,0.05
1,9.516667,41,81,16,10,14,0
1,9.566667,42,81,12,4,10,0.01
0,9.6,43,71,9,4,35,0.01
2,9.65,43,73,26,10,24,0.53
0,9.7,46,87,21,10,41,0.33
1,9.75,46,82,29,9,23,0.14
1,9.8,44,79,18,11,14,0
0,9.85,43,73,12,5,18,0
0,9.9,49,75,15,8,24,0
0,9.95,51,74,13,6,20,0
1,10.016667,51,77,15,6,20,0.13
3,10.066667,50,85,17,5,30,0.48
0,10.116667,52,81,22,9,30,0.83
0,10.166667,47,82,21,12,33,0.49
1,10.216667,50,90,24,14,31,0.15
0,10.266667,52,80,24,14,28,0.46
0,10.333333,51,85,22,8,22,0
2,10.383333,55,71,17,6,32,0.47
2,10.433333,48,77,24,11,35,0.12
2,10.5,45,83,28,12,24,0.4
1,10.55,45,73,18,8,26,0
1,10.6,43,78,23,8,22,0.05
1,10.65,44,77,17,6,23,0.17
1,10.716667,46,63,16,10,12,0
1,10.766667,50,63,9,3,9,0.02
0,10.833333,51,73,7,3,16,0
1,10.883333,51,72,13,4,18,0.17
1,10.933333,52,80,15,6,36,0.13
1,11,45,87,24,13,21,0.82
1,11.05,48,72,16,5,48,0.09
13,11.1,50,80,35,10,35,0.81
1,11.166667,50,74,25,10,31,0.28
2,11.216667,53,74,24,10,24,0.03
1,11.283333,49,77,18,5,29,0.16
0,11.333333,56,74,22,10,45,0.19
0,11.4,51,79,32,9,34,0.16
0,11.45,46,86,26,13,16,0.2
1,11.5,46,71,13,7,32,0.14
4,11.566667,49,84,24,12,45,0.93
15,11.616667,49,75,35,16,24,0.23
1,11.683333,48,68,17,6,34,0.32
1,11.733333,45,79,26,12,57,0.15
20,11.8,47,76,44,15,30,0.62
3,11.85,43,87,23,15,25,0.25
